# p1 0.1 p2 0.1 r1 0.1 r2 0.1 sigma 1 T 1 b1 1 b2 -1 x0 0 Nt 12 Nth 16 m 12 lambda 1e-07
# Jbar1 4.29579949565 Jbar2 4.29579949565 Jvar1 0.493706762721 Jvar2 0.493706762721
# t Xbar Dbar1 Dbar2 Dbar1_perfect_info
0.935 -9.80101498484e-15 0.649998933576 -0.649998933576 0.641143162803
0.94 -9.77581042495e-15 0.600013062673 -0.600013062673 0.593000418416
0.945 -9.7188979753e-15 0.55002937903 -0.55002937903 0.544584579035
0.95 -9.6226961796e-15 0.500047586828 -0.500047586828 0.495914708069
0.955 -9.48048901519e-15 0.450067124419 -0.450067124419 0.447010766231
0.96 -9.28690377435e-15 0.400087112328 -0.400087112328 0.397893558849
0.965 -9.03846911796e-15 0.350106295017 -0.350106295017 0.348584675781
0.97 -8.73426109278e-15 0.300122975898 -0.300122975898 0.299106424279
0.975 -8.37664539115e-15 0.250134945048 -0.250134945048 0.249481755239
0.98 -7.97212463834e-15 0.200139399057 -0.200139399057 0.199734183389
0.985 -7.53230001927e-15 0.150132852403 -0.150132852403 0.149887702062
0.99 -7.07495710383e-15 0.100111039718 -0.100111039718 0.0999666933076
0.995 -6.62528629802e-15 0.050068808278 -0.050068808278 0.0499958341665
1 -6.2172489379e-15 0 0 -0
